essential,vital,nuanced,important,emerging,dire,senior,userfriendly,meaningful,key,actionable,innovative,attractive,vast,invaluable,intriguing,accessible,greatest,collegial,unmet,fastest,robust,devastating,seamless,safer,rigorous,longstanding,ideal,scientific,strategic,tremendous,sophisticated,confident,alarming,strong,unique,interdisciplinary,substantial,ready,largest,stellar,powerful,effective,elusive,prestigious,crucial,incredible,ambitious,experienced,generalizable,major,indispensable,desperate,outstanding,compelling,multidisciplinary,impactful,quality,extensive,successful,critical,enormous,novel,sustainable,cohesive,myriad,talented,urgent,pivotal,timely,scalable,surprising,considerable,significant,rich,qualified,transdisciplinary,massive,immediate,durable,exciting,overwhelming,exceptional,renowned,motivated,productive,unanswered,huge,paramount,careful,remarkable,deployable,diverse,interesting,expansive,notable,top,deeper,immense,international,synergistic,efficacious,creative,accurate,dedicated,biggest,reproducible,fundamental,intuitive,easy,interprofessional,broad,tailored,groundbreaking,relevant,skilled,efficient,advanced,dismal,ample,unparalleled,unprecedented,daunting,latest,revolutionary,tangible,ultimate,imperative,first,foundational,vibrant,comprehensive,intellectual,promising,transformative,systematic,premier,detailed,stark,optimal,various,total_num_hype_words,num_words,frac_hype_words,forum,id,decision,flesch_reading_ease,year,avg_score,concreteness,team_size,last_author_gender,last_author_country,women_perc,count_as_pass,num_words_5cats,gender_cat_m,gender_cat_f,flesch_reading_ease_scale,concreteness_scale
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,15,0,0,1,0,0,0,0,0,4,0,0,0,63.0,10281.0,0.00612780857893201,B0JH7vR2iGh,BK7UEOIKaH1,Reject,57.308029,2022.0,5.75,1.6079881,9.0,male,China,0.125,0.0,3.0,male,1.0,0.043384455,-3.5303953
6,0,0,14,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,1,0,0,14,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,76.0,7517.0,0.010110416389517094,S874XAIpkR-,1d584rJlCgL,Accept (Poster),69.038376,2022.0,6.25,2.1278236,4.0,male,United States,0.0,1.0,1.0,male,1.0,0.045819487,0.11231212
0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,0,0,0,2,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,46.0,10864.0,0.004234167893961708,kZ0UYdhqkNY,nVOkXLi3LbSj,Accept (Spotlight),78.811226,2022.0,7.0,1.9833632,3.0,male,United States,0.0,1.0,3.0,male,1.0,0.047848172,-0.89998341
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,6389.0,0.005008608545938331,aM7l2S2s5pk,01LDhFLNEBsd,Reject,75.33419,2022.0,4.0,2.2413416,3.0,female,United States,0.66666669,0.0,0.0,female,2.0,0.047126394,0.90778083
2,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,37.0,6989.0,0.005294033481184719,CyKQiiCPBEv,uWv0ZY8eRX4,Reject,75.701355,2022.0,5.25,2.2321899,4.0,,"Korea, Republic of",0.33333334,0.0,1.0,,,0.047202613,0.843651
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,33.0,9022.0,0.0036577255597428507,7yuU9VeIpde,AJApcXFTnK1M,Reject,93.708755,2022.0,5.25,2.1666589,7.0,female,India,0.16666667,0.0,2.0,female,2.0,0.050940655,0.38444743
0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,7,0,0,15,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,6,0,0,0,2,1,0,0,66.0,12746.0,0.005178095088655264,EwqEx5ipbOu,1wQZ0_EZ4KH,Accept (Poster),72.671654,2022.0,6.25,2.1967556,9.0,male,China,0.0,1.0,4.0,male,1.0,0.046573695,0.59534824
2,2,0,0,0,0,0,0,0,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3,1,0,0,75.0,9910.0,0.0075681130171543895,0EXmFzUn5I,A8K8yT-c-Yo,Accept (Oral),87.846954,2022.0,7.0,2.2216706,7.0,male,"Iran, Islamic Republic of",0.2,1.0,3.0,male,1.0,0.049723841,0.76993805
0,0,0,1,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,6501.0,0.0055376095985233045,7kqWcX_r2w,47fA20WMYN1,Reject,69.321953,2022.0,4.0,2.106195,4.0,male,"Taiwan, Province of China",0.33333334,0.0,0.0,male,1.0,0.045878351,-0.039248768
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,0,0,1,0,8,0,0,0,0,0,0,0,2,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,76.0,12794.0,0.005940284508363296,nc0ETaieux,lBMvarbhVmz,Accept (Poster),101.34843,2022.0,5.4000001,1.895398,4.0,,Cameroon,0.0,1.0,4.0,,,0.05252653,-1.5163924
0,0,0,3,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,4,0,0,1,0,3,0,0,0,0,0,0,0,53.0,10024.0,0.00528731045490822,EgkZwzEwciE,ARDbUw6h8ZR,Reject,92.255493,2022.0,5.25,2.1967945,3.0,female,"Korea, Republic of",0.33333334,0.0,3.0,female,2.0,0.050638981,0.59562057
0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,77,2,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,3,0,0,0,15,0,0,0,145.0,11706.0,0.012386810182812232,a7H7OucbWaU,Ncv_DTvwSU,Accept (Poster),86.501129,2022.0,5.25,1.9406558,10.0,male,China,0.125,1.0,4.0,male,1.0,0.049444471,-1.1992517
0,0,0,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,1,2,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,8,0,0,5,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,9,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2,0,0,0,92.0,12866.0,0.007150629566298772,EMigfE6ZeS,m9EUKuJ4nqT,Accept (Poster),102.64297,2022.0,7.3333335,1.8597534,13.0,male,United States,0.083333336,1.0,4.0,male,1.0,0.052795257,-1.7661694
0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,37,0,0,0,4,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,2,0,1,0,0,0,90.0,8844.0,0.0101763907734057,gzeruP-0J29,PREw6ArXRTh,Reject,85.061989,2022.0,4.75,2.026983,6.0,female,China,0.5,0.0,2.0,female,2.0,0.049145728,-0.59432048
0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,32.0,0.0625,hk3Cxc2laT-,Y3hBtay0ine,Reject,-341.62997,2022.0,5.75,1.6479023,2.0,,China,1.0,0.0,0.0,,,-0.039428603,-3.2507
0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,44.0,7699.0,0.005715027925704637,L_sHGieq1D,yzIcqyRxbKS,Reject,77.36348,2022.0,6.0,2.0143232,4.0,male,Romania,0.0,0.0,1.0,male,1.0,0.047547642,-0.68303299
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17.0,4756.0,0.0035744322960470985,rdBuE6EigGl,rBuAEYnPDHv,Reject,83.319374,2022.0,3.6666667,2.0552406,2.0,male,Spain,0.0,0.0,0.0,male,1.0,0.048783988,-0.39630744
0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,34.0,7146.0,0.004757906521130702,FYUzzBPh_j,VEj68-cvmch,Reject,84.49015,2022.0,3.5,2.1248891,8.0,male,Germany,0.125,0.0,1.0,male,1.0,0.049027022,0.091749147
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.0,4892.0,0.003679476696647588,Rivn22SJjg9,1A8QyElo2dH,Reject,63.408634,2022.0,4.3333335,2.1494484,2.0,male,Italy,0.0,0.0,0.0,male,1.0,0.044650842,0.26384628
0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,27,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,59.0,9306.0,0.006339995701697829,oTQNAU_g_AZ,rrJKcWYIu2a,Reject,72.977608,2022.0,4.75,2.2757366,5.0,male,China,0.33333334,0.0,2.0,male,1.0,0.046637207,1.1488011
0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,31,0,3,0,0,3,0,0,0,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,5,0,0,26,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,11,0,0,0,109.0,12812.0,0.008507649078988449,iim-R8xu0TG,HWbLIYoJWwE,Reject,76.092926,2022.0,5.25,2.1255929,6.0,male,TÃ¼rkiye,0.16666667,0.0,4.0,male,1.0,0.047283895,0.096681051
0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38.0,9026.0,0.0042100598271659646,-6me0AsJVdu,UIxtC4EefXD,Reject,87.601357,2022.0,5.5,2.288568,5.0,male,United Kingdom,0.0,0.0,2.0,male,1.0,0.049672861,1.2387165
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,6716.0,0.005062537224538415,WNTscnQd1s,gzBOMYPB1Zm,Reject,75.495316,2022.0,4.0,2.0758567,3.0,male,Netherlands,0.0,0.0,0.0,male,1.0,0.047159843,-0.25184199
0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25.0,7187.0,0.003478502852372339,kamUXjlAZuw,B__IQtCudX,Reject,99.829567,2022.0,3.5,1.9142698,1.0,male,United Kingdom,0.0,0.0,1.0,male,1.0,0.052211236,-1.3841498
0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,38.0,8209.0,0.004629065659641857,WKWAkkXGpWN,KsdDpO9MBR2,Reject,79.891075,2022.0,4.8000002,2.0587943,4.0,male,China,0.33333334,0.0,2.0,male,1.0,0.048072331,-0.37140566
0,0,0,2,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0,129.0,11257.0,0.01145953628853158,MEpKGLsY8f,R4XcLYBxVplJ,Accept (Spotlight),91.405975,2022.0,8.0,1.951259,9.0,male,Japan,0.25,1.0,3.0,male,1.0,0.050462637,-1.1249506
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,22,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,12748.0,0.005020395356134295,uVTp9Z-IUOC,UwTJ7ZsdAZ6,Reject,102.16827,2022.0,5.75,1.9183412,6.0,male,Germany,0.0,0.0,4.0,male,1.0,0.052696716,-1.35562
0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,25,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,64.0,10773.0,0.005940777870602432,u2GZOiUTbt,OCXXDp70kBu,Accept (Poster),95.096573,2022.0,5.6666665,2.2427077,4.0,male,"Iran, Islamic Republic of",0.25,1.0,3.0,male,1.0,0.051228747,0.91735393
0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,44.0,8507.0,0.005172211120253909,dIVrWHP9_1i,AwnkKwrqTHD,Reject,89.253349,2022.0,4.6666665,1.9921404,4.0,female,China,0.5,0.0,2.0,female,2.0,0.050015785,-0.83847737
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,2,0,0,0,43.0,9215.0,0.004666304937601736,ptxGmKMLH_,rm_V6932R3,Reject,106.87814,2022.0,5.6666665,2.1824691,2.0,male,Japan,0.0,0.0,2.0,male,1.0,0.053674407,0.49523655
0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,38.0,8344.0,0.004554170661553212,7N-6ZLyFUXz,E0rOYfSKP5N,Reject,104.85243,2022.0,5.5,1.8785605,2.0,male,China,0.5,0.0,2.0,male,1.0,0.053253904,-1.6343796
0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,29.0,9170.0,0.0031624863685932388,Vvb-eicR8N,pVWVoDI1_6,Reject,97.482529,2022.0,5.0,2.1964724,3.0,male,United States,0.0,0.0,2.0,male,1.0,0.051724032,0.59336346
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,11.0,7029.0,0.001564945226917058,hEiwVblq4P,B4aZqKeQsmy,Reject,126.23795,2022.0,4.0,1.7691504,2.0,male,Japan,0.0,0.0,1.0,male,1.0,0.057693191,-2.401063
1,0,0,10,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,87,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,149.0,18096.0,0.008233863837312113,gI7feJ9yXPz,d-t7TS3tdH,Accept (Poster),117.95037,2022.0,7.0,1.6476984,2.0,male,China,0.0,1.0,4.0,male,1.0,0.055972822,-3.2521286
